,vac_name,salary_min,salary_max,currency,href,host
1902,Ведущий разработчик видеокоммуникаций,275000.0,380000.0,руб.,https://hh.ru/vacancy/66930207?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1903,DevOps-Программист С++,125000.0,213000.0,руб.,https://hh.ru/vacancy/66230986?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1904,Data Techlead / Lead Data Engineer / Data Analyst,,500000.0,руб.,https://hh.ru/vacancy/66827315?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1905,Системный администратор Linux/Инфраструктурный инженер,170000.0,250000.0,руб.,https://hh.ru/vacancy/66825167?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1906,Product manager LATOKEN,400000.0,800000.0,руб.,https://hh.ru/vacancy/67339826?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1907,Ведущий инженер АСУ ТП,80000.0,120000.0,руб.,https://hh.ru/vacancy/35403684?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1908,Специалист по верификации RTL (Middle),120000.0,160000.0,руб.,https://hh.ru/vacancy/66815450?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1909,Руководитель группы web разработки,300000.0,,руб.,https://hh.ru/vacancy/66178305?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1910,Golang-разработчик в Цифровые поверхности Салют (SmartHome/IoT),200000.0,400000.0,руб.,https://hh.ru/vacancy/67068894?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1911,Marketing analyst / Аналитик отдела маркетинга,140000.0,180000.0,руб.,https://hh.ru/vacancy/67153059?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1912,Ведущий инженер-программист / Инженер-программист 1 категории/,60000.0,,руб.,https://hh.ru/vacancy/66802178?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1913,Старший системный администратор,150000.0,,руб.,https://hh.ru/vacancy/66991680?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1914,Инженер по мониторингу,50000.0,,руб.,https://hh.ru/vacancy/67069673?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1915,Специалист службы поддержки (с техническими знаниями),15000.0,,руб.,https://hh.ru/vacancy/42961652?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1916,Специалист службы поддержки (с техническими знаниями),15000.0,,руб.,https://hh.ru/vacancy/43183688?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1917,Специалист службы поддержки (с техническими знаниями),15000.0,,руб.,https://hh.ru/vacancy/43184180?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1918,Специалист службы поддержки (с техническими знаниями),15000.0,,руб.,https://hh.ru/vacancy/43184189?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1919,Специалист службы поддержки (с техническими знаниями),15000.0,,руб.,https://hh.ru/vacancy/43184202?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1920,Специалист службы поддержки (с техническими знаниями),15000.0,,руб.,https://hh.ru/vacancy/43184208?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1921,Инженер-программист АСУТП (разработка ПО среднего уровня автоматизации),65546.0,137412.0,руб.,https://hh.ru/vacancy/54240127?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1922,С++ Developer (iSearch),200000.0,400000.0,руб.,https://hh.ru/vacancy/66827362?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1923,BIM-координатор/BIM-мастер,40000.0,80000.0,руб.,https://hh.ru/vacancy/66896071?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1924,QA automation engineer (Видеоаналитика),250000.0,350000.0,руб.,https://hh.ru/vacancy/55335451?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1925,Младший пресейл-инженер/Инженер технического сопровождения проектов,70000.0,,руб.,https://hh.ru/vacancy/66519799?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1926,Руководитель направления разработки,355000.0,520000.0,руб.,https://hh.ru/vacancy/51240926?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1927,Исследователь информационной безопасности,50000.0,80000.0,руб.,https://hh.ru/vacancy/67090636?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1928,Системный аналитик,165000.0,,руб.,https://hh.ru/vacancy/55865883?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1929,Junior программист,20000.0,40000.0,руб.,https://hh.ru/vacancy/55543570?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1930,Senior Backend developer (Remote),3000.0,4500.0,USD,https://hh.ru/vacancy/55080088?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1931,Senior Backend developer (Remote),3000.0,4500.0,USD,https://hh.ru/vacancy/55079730?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1932,Node.js Backend разработчик,200000.0,300000.0,руб.,https://hh.ru/vacancy/67217591?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1933,Senior DevOps Engineer (Удаленно),4000.0,,EUR,https://hh.ru/vacancy/66778949?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1934,BIM-менеджер по проектированию,60000.0,,руб.,https://hh.ru/vacancy/52623907?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1935,BIM-менеджер по проектированию,60000.0,,руб.,https://hh.ru/vacancy/52623906?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1936,С++ Разработчик,,200000.0,руб.,https://hh.ru/vacancy/66855272?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1937,Ведущий инженер Блока управления проектированием,,100000.0,руб.,https://hh.ru/vacancy/54059348?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1938,Специалист службы поддержки с техническими знаниями (Карты),15000.0,,руб.,https://hh.ru/vacancy/48037793?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1939,Специалист службы поддержки с техническими знаниями в Яндекс 360 (фронтенд),30000.0,,руб.,https://hh.ru/vacancy/48360805?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1940,DevOPS / SRE Engineer (POS Hospitality),4500.0,,USD,https://hh.ru/vacancy/66558146?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1941,Java-разработчик,,1743000.0,KZT,https://hh.ru/vacancy/67251541?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1942,Менеджер проекта,158000.0,335000.0,руб.,https://hh.ru/vacancy/67044139?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1943,Менеджер проекта,158000.0,335000.0,руб.,https://hh.ru/vacancy/67044135?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1944,Менеджер проекта,158000.0,335000.0,руб.,https://hh.ru/vacancy/67044129?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1945,Менеджер проекта,158000.0,335000.0,руб.,https://hh.ru/vacancy/67044120?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1946,Менеджер проекта,158000.0,335000.0,руб.,https://hh.ru/vacancy/67044050?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1947,Инженер-разработчик по Linux системам / DevOps,,150000.0,руб.,https://hh.ru/vacancy/67070519?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1948,"Data analyst в финансах (инвестиции, трейдинг), г. Томск",40000.0,60000.0,руб.,https://hh.ru/vacancy/67136965?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1949,Системный администратор,80000.0,85000.0,руб.,https://hh.ru/vacancy/66880164?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1950,Системный аналитик,70000.0,,руб.,https://hh.ru/vacancy/66838869?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1951,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/50013881?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1952,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221828?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1953,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221829?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1954,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221831?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1955,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221833?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1956,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221836?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1957,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221843?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1958,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221817?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1959,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221818?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1960,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221820?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1961,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221822?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1962,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221824?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1963,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221825?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1964,Специалист службы поддержки с техническими знаниями (Браузер),15000.0,,руб.,https://hh.ru/vacancy/48221826?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1965,BI developer (Tableau) / Аналитик BI,180000.0,,руб.,https://hh.ru/vacancy/66084207?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1966,Специалист по информационным технологиям (программист),90000.0,117800.0,руб.,https://hh.ru/vacancy/67154532?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1967,Продуктовый аналитик / бизнес-аналитик Тим Лид,,300000.0,руб.,https://hh.ru/vacancy/66881058?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1968,Специалист службы поддержки с техническими знаниями (Умные устройства),15000.0,,руб.,https://hh.ru/vacancy/49077797?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1969,Специалист службы поддержки с техническими знаниями (Умные устройства),15000.0,,руб.,https://hh.ru/vacancy/49077802?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1970,Специалист службы поддержки с техническими знаниями (Умные устройства),15000.0,,руб.,https://hh.ru/vacancy/49077953?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1971,Специалист службы поддержки с техническими знаниями (Умные устройства),15000.0,,руб.,https://hh.ru/vacancy/49078430?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1972,Image Quality инженер,60000.0,120000.0,руб.,https://hh.ru/vacancy/46193544?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1973,Ведущий специалист по сопровождению информационных систем (ОСПОИС),50000.0,70000.0,руб.,https://hh.ru/vacancy/50465956?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
1974,Продуктовый аналитик,150000.0,250000.0,руб.,https://hh.ru/vacancy/55554098?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,hh.ru
